CODICE_ISTAT,civico_geocodificato,fuori_limite_comunale,totale,civici_da_altri_comuni
030070,2409,0,2409,0
030075,1385,0,1385,0
030084,327,0,327,0
030085,687,0,687,0
030087,1843,0,1843,0
030090,3088,0,3088,0
030092,615,0,615,0
030095,145,0,145,0
030099,6165,0,6165,0
030100,3043,0,3043,0
030103,1,0,1,0
030106,1009,0,1009,0
030111,403,0,403,0
030113,196,0,196,0
030116,2890,0,2890,0
030118,4891,0,4891,2
030121,4444,0,4444,0
030124,1748,0,1748,0
030126,1108,0,1108,0
030127,3631,1,3632,0
030129,45566,2,45568,0
030130,1773,0,1773,0
030132,647,0,647,0
030135,553,0,553,0
030137,1554,0,1554,0
030138,688,0,688,0
030190,3073,0,3073,0
031001,956,0,956,0
031003,665,0,665,0
031004,295,0,295,0
031007,4860,0,4860,0
031009,6231,0,6231,0
031011,12,0,12,0
031012,7173,0,7173,0
031016,4650,0,4650,0
031017,1058,0,1058,0
031018,2720,0,2720,0
031021,1492,0,1492,0
031022,15,0,15,0
031024,1366,0,1366,0
032003,1,0,1,0
033001,960,0,960,8
033002,1848,0,1848,0
033005,2875,0,2875,6
033006,7789,0,7789,0
033007,1764,1,1765,0
033008,1025,0,1025,0
033011,3519,0,3519,0
033012,3465,0,3465,2
033013,3604,0,3604,12
033014,2397,0,2397,0
033015,373,0,373,0
033016,1409,0,1409,0
033017,761,0,761,0
033018,4,0,4,1
033020,1,0,1,0
033021,5484,110,5594,22
033023,2061,0,2061,0
033024,1758,0,1758,0
033025,2004,96,2100,1
033026,2120,0,2120,2
033027,4710,0,4710,0
033028,1705,0,1705,27
033030,1117,0,1117,1
033032,29769,0,29769,77
033033,1905,0,1905,183
033034,712,18,730,0
033035,3170,0,3170,2
033038,4184,0,4184,0
033040,3571,0,3571,5
033041,490,0,490,0
033043,2858,0,2858,0
033045,2400,7,2407,1
033049,3640,175,3815,3
034003,3027,0,3027,0
034004,1923,0,1923,0
034006,2163,0,2163,0
034008,1120,0,1120,0
034009,3658,0,3658,0
034010,3017,0,3017,8
034012,2707,0,2707,0
034013,2747,0,2747,0
034014,6154,1,6155,12
034015,3093,0,3093,0
034016,2171,0,2171,0
034018,4485,0,4485,0
034019,2196,0,2196,0
034020,3939,0,3939,0
034022,2322,0,2322,0
034023,4002,0,4002,2
034024,4010,1,4011,0
034025,4220,0,4220,0
034026,1637,0,1637,0
034027,35880,0,35880,12
034028,765,0,765,0
034030,1632,0,1632,0
034031,1638,0,1638,0
034032,7165,0,7165,1
034033,2378,0,2378,0
034035,1197,0,1197,0
034039,3019,0,3019,0
034041,2621,0,2621,4
034042,5295,2,5297,1
034046,1,0,1,0
034049,3898,0,3898,0
034051,4307,24,4331,0
035001,3340,0,3340,0
035002,3466,1,3467,0
035003,2612,0,2612,5
035004,4033,4,4037,0
035005,2448,0,2448,0
035006,2538,0,2538,1
035008,3977,0,3977,3
035009,2210,1,2211,3
035010,2033,0,2033,0
035011,4417,0,4417,2
035012,5376,0,5376,0
035013,2745,56,2801,0
035014,4754,0,4754,0
035015,3549,0,3549,2
035016,5826,2,5828,1
035017,3198,0,3198,0
035018,3345,0,3345,0
035020,10149,0,10149,0
035021,4046,3,4049,0
035022,2616,0,2616,0
035023,4566,0,4566,0
035024,6977,0,6977,0
035026,3865,0,3865,0
035027,4298,0,4298,0
035028,5644,0,5644,0
035029,3983,2,3985,0
035030,4706,0,4706,16
035032,5013,0,5013,0
035033,47939,0,47939,2
035034,2307,0,2307,0
035035,2169,4,2173,0
035036,4801,0,4801,0
035037,2710,0,2710,0
035038,2759,0,2759,4
035039,3185,0,3185,0
035040,9318,0,9318,0
035041,3014,0,3014,0
035042,1731,0,1731,31
035043,2471,0,2471,1
035044,1828,0,1828,0
035045,3967,0,3967,0
035046,6690,0,6690,0
036001,1137,0,1137,0
036002,3758,0,3758,0
036003,6988,0,6988,0
036004,1575,0,1575,0
036005,31854,0,31854,2
036006,13271,0,13271,5
036007,5305,0,5305,0
036008,6379,0,6379,0
036009,3202,0,3202,0
036010,5763,0,5763,4
036011,3316,0,3316,0
036012,7240,0,7240,4
036013,6364,4,6368,0
036015,10663,0,10663,5
036016,2941,0,2941,0
036017,3370,8,3378,0
036018,4471,0,4471,0
036019,9249,0,9249,0
036020,2101,0,2101,0
036021,3085,0,3085,0
036022,17791,17,17808,1
036023,60513,0,60513,2
036025,1733,0,1733,0
036026,6259,0,6259,0
036027,13983,0,13983,0
036028,6756,0,6756,0
036029,2418,0,2418,0
036030,8028,0,8028,1
036031,2286,0,2286,0
036032,1793,0,1793,0
036033,2444,0,2444,0
036034,1873,0,1873,0
036035,1823,0,1823,0
036036,2023,0,2023,0
036037,4834,0,4834,0
036038,2021,0,2021,1
036039,2555,0,2555,0
036040,17267,0,17267,0
036041,3277,0,3277,4
036042,6986,1,6987,0
036043,3744,0,3744,0
036044,5619,0,5619,0
036045,4948,0,4948,0
036046,6210,0,6210,0
036047,4268,0,4268,4
037001,3059,0,3059,0
037002,3547,0,3547,0
037003,3066,0,3066,0
037005,2422,0,2422,0
037006,77590,0,77590,0
037007,2063,2,2065,0
037008,5993,0,5993,0
037009,3730,0,3730,0
037010,2669,3,2672,0
037011,5335,0,5335,2
037012,1705,0,1705,1
037013,2508,0,2508,0
037014,1154,0,1154,1
037015,2666,0,2666,1
037016,2318,0,2318,0
037017,2418,0,2418,0
037019,4300,0,4300,0
037020,8370,0,8370,0
037021,4026,0,4026,0
037022,4187,0,4187,0
037024,5429,0,5429,0
037025,2750,0,2750,0
037026,1145,0,1145,0
037027,4005,0,4005,0
037028,1985,0,1985,0
037030,3863,0,3863,0
037031,2796,0,2796,2
037032,22127,0,22127,1
037033,4579,0,4579,0
037034,2358,0,2358,0
037035,3551,0,3551,0
037036,2340,0,2340,0
037037,6381,0,6381,0
037038,3131,0,3131,0
037039,7428,0,7428,0
037040,4230,0,4230,0
037041,2502,0,2502,0
037042,3926,0,3926,0
037044,3194,0,3194,0
037045,2320,0,2320,0
037046,4140,0,4140,0
037047,4396,0,4396,0
037048,3357,0,3357,0
037050,2620,0,2620,0
037051,4819,0,4819,0
037052,2683,0,2683,0
037053,12326,0,12326,0
037054,5560,0,5560,0
037055,6640,0,6640,0
037056,2416,0,2416,0
037057,4811,0,4811,0
037059,4665,0,4665,0
037060,5132,0,5132,0
037061,13595,0,13595,0
037062,5264,0,5264,0
038001,9435,0,9435,2
038003,7853,0,7853,5
038004,12505,0,12505,0
038005,8932,0,8932,11
038006,37889,0,37889,42
038007,10870,0,10870,0
038008,57203,0,57203,0
038010,1890,7,1897,0
038011,2823,0,2823,0
038012,19,0,19,0
038014,4653,26,4679,93
038017,3417,0,3417,0
038018,4186,0,4186,0
038019,5529,1,5530,0
038022,4282,0,4282,0
038025,2623,0,2623,3
038027,7187,0,7187,5
038028,5136,0,5136,0
038029,5900,0,5900,1
038030,4746,0,4746,5
039001,9151,0,9151,0
039002,12451,0,12451,0
039003,1443,0,1443,0
039004,4465,0,4465,0
039005,1954,0,1954,0
039006,4702,0,4702,0
039007,16654,0,16654,0
039008,7275,0,7275,0
039009,5095,0,5095,0
039010,19554,0,19554,2
039011,5737,0,5737,0
039012,22184,0,22184,0
039013,6471,0,6471,0
039014,78278,0,78278,0
039015,3567,0,3567,0
039016,6591,2,6593,0
039017,2252,0,2252,0
039018,2102,0,2102,0
040001,3670,0,3670,4
040003,5104,0,5104,4
040004,1669,0,1669,0
040005,3726,0,3726,4
040007,37753,0,37753,7
040008,13384,0,13384,0
040009,2462,1,2463,17
040011,1064,11,1075,1
040012,51486,0,51486,2
040013,5865,6,5871,0
040014,1232,18,1250,7
040015,6439,0,6439,0
040016,7164,0,7164,8
040018,3146,2,3148,0
040019,5792,3,5795,6
040020,4024,0,4024,0
040022,3177,0,3177,9
040028,788,0,788,2
040031,1028,0,1028,0
040032,4021,22,4043,1
040033,627,0,627,0
040036,1356,0,1356,1
040037,1886,0,1886,0
040041,6963,5,6968,0
040043,2910,19,2929,0
040044,2351,0,2351,0
040045,10,0,10,4
040046,2441,0,2441,3
040049,1042,0,1042,7
040050,2126,0,2126,0
041001,2677,0,2677,0
041002,1659,2,1661,1
041005,421,0,421,1
041006,921,0,921,8
041007,6764,5,6769,0
041008,2751,0,2751,3
041009,1585,0,1585,4
041013,22120,0,22120,26
041014,2817,0,2817,0
041015,6885,0,6885,0
041016,738,0,738,0
041017,357,19,376,1
041018,1322,3,1325,1
041019,2686,0,2686,0
041021,466,0,466,3
041022,1049,1,1050,1
041023,1194,4,1198,0
041025,1064,8,1072,0
041026,974,0,974,2
041029,8595,0,8595,0
041030,1538,14,1552,3
041031,698,0,698,0
041035,1000,0,1000,0
041036,4159,0,4159,10
041038,1371,0,1371,3
041043,4729,0,4729,1
041044,30547,96,30643,5
041045,1305,0,1305,0
041047,1092,2,1094,4
041048,550,0,550,9
041049,1308,2,1310,0
041054,2183,1,2184,0
041057,1857,1,1858,0
041058,1018,0,1018,0
041061,1149,0,1149,0
041064,637,23,660,0
041065,4297,5,4302,3
041066,3736,2,3738,0
041067,10056,4,10060,3
041068,6824,0,6824,0
041070,4,0,4,0
041071,2581,0,2581,3
042001,1899,0,1899,0
042002,27452,0,27452,4
042003,4948,0,4948,21
042004,1204,0,1204,0
042005,1258,0,1258,0
042008,2935,0,2935,3
042010,475,0,475,0
042012,2349,16,2365,20
042014,5904,0,5904,0
042017,13562,0,13562,1
042018,6022,0,6022,0
042019,4687,0,4687,0
042020,1698,0,1698,0
042021,18524,0,18524,11
042022,5984,0,5984,0
042023,4419,46,4465,0
042024,2,0,2,30
042026,1713,0,1713,1
042027,5550,0,5550,0
042029,2067,0,2067,21
042030,2514,0,2514,0
042031,1025,0,1025,0
042032,4437,0,4437,0
042033,980,0,980,0
042034,9,0,9,7
042035,3830,1,3831,0
042036,1883,0,1883,0
042038,2030,0,2030,0
042040,1178,40,1218,7
042041,893,0,893,0
042043,2361,0,2361,0
042045,17955,0,17955,1
042048,3,0,3,0
042050,3024,1,3025,0
043002,2321,0,2321,0
043003,2325,0,2325,0
043005,594,0,594,0
043007,6433,0,6433,0
043009,5862,0,5862,0
043013,20099,0,20099,16
043015,1,0,1,4
043017,1605,0,1605,0
043019,1663,3,1666,0
043021,880,0,880,0
043023,19817,37,19854,0
043024,4516,0,4516,0
043026,4134,0,4134,0
043027,210,0,210,0
043028,3738,0,3738,10
043029,2226,0,2226,0
043031,4356,4,4360,0
043032,676,0,676,0
043033,5932,0,5932,0
043034,1162,0,1162,0
043035,1428,0,1428,1
043036,1770,0,1770,0
043039,1508,0,1508,0
043041,3311,0,3311,0
043042,7503,2,7505,0
043044,6868,0,6868,0
043048,830,0,830,0
043050,656,0,656,1
043051,776,0,776,0
043052,2104,0,2104,0
043053,8728,0,8728,1
043056,229,0,229,0
043058,1377,0,1377,0
044001,2904,0,2904,0
044002,3,0,3,0
044007,15651,0,15651,0
044010,1333,0,1333,0
044014,49,0,49,0
044015,2683,0,2683,0
044017,3480,0,3480,0
044021,1144,0,1144,0
044023,8649,0,8649,0
044029,562,0,562,5
044031,2209,0,2209,0
044034,1007,0,1007,0
044036,1676,0,1676,0
044044,1143,0,1143,0
044045,3323,0,3323,0
044054,3818,0,3818,0
044056,179,0,179,0
044063,2436,5,2441,0
044064,1456,0,1456,0
044065,1275,0,1275,0
044066,17569,0,17569,0
044073,1144,0,1144,0
045001,5515,0,5515,0
045002,2379,0,2379,0
045003,27051,0,27051,1
045004,1389,0,1389,0
045005,1182,0,1182,0
045006,1805,0,1805,0
045007,11719,0,11719,0
045008,2591,0,2591,0
045009,3753,0,3753,0
045010,34907,13,34920,16
045011,5491,16,5507,13
045012,1978,0,1978,0
045013,1069,0,1069,0
045014,5651,0,5651,0
045016,4099,0,4099,0
045017,1477,0,1477,0
046001,8071,0,8071,2
046002,5128,5,5133,0
046003,5345,0,5345,0
046004,5760,0,5760,0
046005,29665,34,29699,0
046006,1675,0,1675,0
046007,24052,0,24052,0
046010,1622,0,1622,0
046011,3693,0,3693,0
046013,12961,1,12962,0
046014,483,0,483,0
046015,2312,0,2312,1
046017,46991,0,46991,5
046021,2597,6,2603,0
046023,2596,0,2596,0
046024,18106,0,18106,3
046025,1142,0,1142,0
046026,4529,0,4529,2
046030,3845,4,3849,0
046031,890,0,890,0
046033,30914,1,30915,0
046034,1688,86,1774,0
046037,1689,0,1689,0
047002,6006,0,6006,0
047003,4248,12,4260,1
047005,6605,0,6605,0
047006,4395,0,4395,0
047007,4056,0,4056,0
047008,3503,1,3504,5
047009,13326,0,13326,0
047010,6698,0,6698,0
047011,11184,0,11184,6
047012,10983,0,10983,88
047013,4160,0,4160,0
047014,37162,0,37162,2
047016,4290,27,4317,0
047017,21684,0,21684,0
047018,2981,0,2981,0
047020,7186,0,7186,0
047022,2270,0,2270,21
047023,376,0,376,0
047024,5787,0,5787,0
048002,4375,0,4375,0
048004,7540,0,7540,0
048005,7320,0,7320,0
048006,15164,1,15165,0
048010,7450,0,7450,0
048011,5608,20,5628,0
048013,2477,0,2477,0
048014,21887,0,21887,0
048015,4144,0,4144,0
048017,109106,0,109106,8
048018,7402,0,7402,0
048020,3260,0,3260,0
048021,7698,0,7698,0
048022,5241,3,5244,0
048024,8634,0,8634,0
048025,1081,0,1081,1
048028,6090,0,6090,0
048031,1037,0,1037,0
048032,3707,0,3707,7
048033,9995,14,10009,1
048035,8751,0,8751,0
048036,5296,2,5298,0
048037,3486,1,3487,14
048038,6752,0,6752,3
048039,1388,0,1388,0
048041,10787,0,10787,0
048043,15610,0,15610,2
048044,7581,0,7581,1
048046,3536,13,3549,0
048049,4439,0,4439,0
048052,7563,0,7563,0
048053,5293,0,5293,3
048054,6899,0,6899,2
049002,13016,0,13016,0
049004,140,0,140,0
049005,22,0,22,0
049006,6986,0,6986,0
049007,15421,0,15421,0
049009,44620,0,44620,0
049012,12152,0,12152,0
049014,11128,0,11128,0
049017,20916,0,20916,0
049018,8370,0,8370,0
049019,937,0,937,0
049020,1803,0,1803,0
050001,5625,23,5648,0
050002,4442,0,4442,0
050003,1,0,1,0
050004,6690,0,6690,8
050005,4690,0,4690,0
050006,1076,0,1076,0
050008,20827,0,20827,14
050009,8487,0,8487,1
050010,1752,0,1752,0
050011,1917,0,1917,1
050012,1860,0,1860,0
050014,2300,1,2301,0
050015,1164,0,1164,0
050019,1415,0,1415,0
050021,1213,0,1213,0
050022,7289,0,7289,2
050023,742,0,742,0
050024,4194,0,4194,0
050025,3780,0,3780,0
050026,31969,0,31969,0
050028,10851,0,10851,0
050029,11613,0,11613,0
050030,1266,0,1266,0
050031,16194,0,16194,0
050032,16385,0,16385,4
050033,7098,0,7098,0
050034,1708,0,1708,0
050035,5992,0,5992,5
050036,3920,0,3920,0
050038,5958,0,5958,1
050039,8808,0,8808,0
050040,10718,0,10718,0
050041,2,0,2,1
051001,3807,0,3807,1
051002,34127,0,34127,0
051003,1292,0,1292,2
051004,6775,0,6775,0
051006,3111,0,3111,0
051008,2160,1,2161,0
051010,3076,0,3076,0
051011,1053,1,1054,0
051012,9391,0,9391,1
051015,1984,0,1984,0
051016,7125,0,7125,0
051017,11249,0,11249,2
051018,2,0,2,0
051020,3588,0,3588,0
051021,2463,2,2465,0
051022,1845,0,1845,0
051023,870,0,870,0
051025,5652,0,5652,0
051026,16236,0,16236,0
051027,919,0,919,0
051030,2,0,2,0
051031,3566,0,3566,0
051033,4535,0,4535,1
051034,7060,0,7060,0
051035,1247,0,1247,0
051037,3981,0,3981,0
051038,1657,0,1657,0
051039,5592,1,5593,1
051040,7785,0,7785,0
051041,4629,0,4629,0
051042,5370,0,5370,0
052002,3780,0,3780,2
052003,2096,0,2096,11
052004,2414,0,2414,11
052005,1847,0,1847,1
052006,4063,0,4063,2
052007,22,0,22,1
052009,4320,14,4334,0
052011,3413,0,3413,1
052012,8375,0,8375,1
052013,2424,4,2428,0
052016,4143,0,4143,0
052017,5165,6,5171,0
052018,1250,0,1250,2
052019,2710,2,2712,0
052020,4203,2,4205,2
052021,938,0,938,14
052022,11178,0,11178,0
052023,2355,2,2357,1
052024,965,26,991,0
052025,892,2,894,0
052026,7,0,7,0
052030,1401,0,1401,0
052031,2943,0,2943,5
052032,19485,0,19485,11
052034,7641,20,7661,1
052035,5273,22,5295,0
053001,6918,0,6918,0
053002,1796,2,1798,0
053004,2680,0,2680,0
053005,1976,0,1976,0
053006,2423,0,2423,0
053007,32,0,32,0
053008,2660,4,2664,0
053009,10708,0,10708,0
053011,36514,0,36514,1
053013,2205,0,2205,0
053015,3077,0,3077,0
053016,5,0,5,0
053017,2704,0,2704,1
053018,8463,3,8466,2
053019,1,0,1,0
053021,6641,0,6641,3
053023,2353,0,2353,0
053024,26,0,26,0
053025,1304,0,1304,0
053026,4546,0,4546,0
053027,741,0,741,0
054002,12387,0,12387,0
054004,3076,1,3077,0
054007,3142,0,3142,1
054008,2777,0,2777,0
054009,9641,0,9641,0
054010,1454,8,1462,0
054011,2694,0,2694,0
054013,22601,1,22602,6
054014,2493,0,2493,26
054015,8035,0,8035,5
054017,4246,27,4273,2
054018,22103,0,22103,34
054020,1173,0,1173,0
054021,2192,3,2195,3
054022,3934,0,3934,0
054023,6245,0,6245,2
054024,17439,0,17439,3
054025,678,0,678,0
054027,7329,0,7329,1
054031,1188,0,1188,0
054032,991,1,992,1
054033,1099,0,1099,4
054034,3064,0,3064,2
054035,7107,0,7107,0
054036,1003,0,1003,7
054037,2732,0,2732,1
054038,2316,0,2316,0
054039,61612,0,61612,16
054040,2346,9,2355,0
054044,5560,0,5560,0
054045,932,0,932,0
054046,2064,0,2064,0
054050,3631,33,3664,0
054051,18536,0,18536,3
054052,10708,0,10708,3
054053,2351,0,2351,0
054054,4164,1,4165,0
054056,6766,27,6793,0
054059,1070,0,1070,0
055001,3215,1,3216,0
055003,1572,0,1572,0
055004,62,0,62,0
055006,1378,31,1409,83
055007,2985,7,2992,3
055011,2920,0,2920,0
055012,2228,0,2228,0
055013,1738,2,1740,19
055014,1555,110,1665,7
055015,2353,0,2353,7
055016,1482,0,1482,0
055017,2992,4,2996,32
055018,2541,52,2593,31
055019,1386,0,1386,0
055020,1073,1,1074,0
055021,1563,7,1570,0
055022,9426,0,9426,2
055023,11189,0,11189,25
055024,2,0,2,0
055025,1119,7,1126,1
055026,1132,10,1142,0
055028,993,0,993,1
055029,1,0,1,0
055030,2363,4,2367,0
055031,4726,0,4726,0
055032,31979,0,31979,12
056001,4588,0,4588,0
056002,997,0,997,0
056003,1806,0,1806,2
056004,658,0,658,0
056005,3362,0,3362,0
056007,1395,0,1395,0
056008,3758,0,3758,86
056009,1780,14,1794,0
056010,834,0,834,0
056014,3051,0,3051,4
056015,1666,0,1666,0
056017,2361,4,2365,0
056018,2020,0,2020,0
056020,1051,0,1051,0
056022,1621,0,1621,1
056023,1744,0,1744,0
056024,2323,0,2323,0
056025,1478,0,1478,0
056026,6,0,6,0
056027,1347,1,1348,0
056028,1219,0,1219,1
056029,1858,0,1858,1
056030,1386,0,1386,0
056031,1947,0,1947,0
056032,1236,2,1238,1
056035,203,0,203,35
056036,9189,88,9277,0
056037,22,0,22,0
056038,2076,1,2077,1
056039,4789,0,4789,2
056040,1406,0,1406,0
056041,2442,0,2442,1
056044,671,0,671,1
056045,2059,0,2059,105
056046,1371,0,1371,0
056047,2163,0,2163,0
056048,2950,6,2956,1
056049,7902,105,8007,0
056050,3928,0,3928,0
056051,554,0,554,0
056052,2833,0,2833,0
056053,3426,0,3426,0
056056,524,0,524,0
056057,4329,0,4329,0
056059,28214,3,28217,14
056060,2787,0,2787,1
057002,8201,0,8201,0
057003,2309,0,2309,0
057004,739,0,739,0
057006,2266,0,2266,0
057008,1200,0,1200,0
057009,1738,0,1738,0
057010,939,0,939,0
057011,1503,0,1503,0
057012,1561,0,1561,0
057013,606,0,606,0
057015,1137,0,1137,0
057016,3214,0,3214,0
057017,867,0,867,32
057018,820,0,820,1
057019,593,0,593,0
057020,669,0,669,0
057024,257,3,260,0
057025,2509,0,2509,0
057026,909,0,909,0
057027,7466,0,7466,8
057028,3738,0,3738,3
057029,1234,0,1234,0
057031,1771,0,1771,0
057032,491,0,491,0
057033,4314,1,4315,0
057034,1386,3,1389,0
057035,1441,0,1441,0
057036,317,0,317,0
057037,148,0,148,0
057039,583,0,583,1
057041,149,0,149,0
057042,417,14,431,0
057044,2397,0,2397,0
057045,505,0,505,0
057046,690,0,690,0
057047,860,0,860,2
057049,2575,0,2575,0
057050,1601,0,1601,0
057052,1496,0,1496,18
057053,2114,0,2114,1
057054,2107,0,2107,5
057056,846,4,850,0
057057,1515,0,1515,0
057058,1653,0,1653,1
057059,19863,0,19863,0
057060,1061,0,1061,0
057062,1514,0,1514,0
057063,671,0,671,0
057064,2691,0,2691,3
057066,549,0,549,0
057067,1679,1,1680,0
057068,1093,0,1093,0
057069,1019,1,1020,0
057071,941,1,942,0
057072,382,0,382,0
057073,601,0,601,13
058001,232,1,233,8
058003,12135,1,12136,90
058004,1,0,1,13
058005,5551,2,5553,93
058006,1430,0,1430,39
058007,24971,0,24971,454
058008,905,0,905,457
058009,5662,0,5662,53
058010,668,0,668,6
058011,7763,0,7763,325
058013,5926,0,5926,126
058014,2361,0,2361,10
058015,6440,0,6440,6
058019,1155,0,1155,0
058021,567,0,567,0
058022,2950,0,2950,95
058024,3969,32,4001,37
058026,4218,0,4218,143
058027,810,0,810,0
058029,18825,0,18825,155
058030,1305,0,1305,0
058031,1039,0,1039,9
058032,12104,0,12104,91
058033,953,0,953,47
058034,4683,0,4683,169
058035,1239,0,1239,29
058036,4690,16,4706,7
058037,646,2,648,0
058038,4771,0,4771,29
058039,5539,0,5539,69
058040,4143,0,4143,21
058041,1115,0,1115,116
058043,7845,0,7845,88
058045,894,0,894,59
058046,5048,111,5159,46
058047,22274,0,22274,649
058048,1223,0,1223,14
058049,2328,0,2328,20
058050,5760,1,5761,35
058051,482,3,485,5
058052,638,0,638,1
058053,693,0,693,0
058054,4880,0,4880,5
058056,1823,0,1823,65
058057,14424,1,14425,71
058058,1868,0,1868,0
058059,8473,0,8473,62
058060,2763,0,2763,17
058061,1544,0,1544,33
058062,975,1,976,15
058063,3074,8,3082,188
058064,1900,1,1901,20
058065,12884,0,12884,143
058066,1899,0,1899,24
058068,3047,0,3047,62
058070,1143,0,1143,7
058071,890,0,890,8
058072,14152,0,14152,160
058074,9224,69,9293,303
058075,8034,0,8034,86
058076,484,4,488,6
058077,796,0,796,12
058079,18960,0,18960,448
058080,804,0,804,26
058081,2939,3,2942,49
058082,3190,1,3191,46
058084,860,0,860,0
058085,617,4,621,1
058086,7065,0,7065,136
058087,363,6,369,2
058091,516331,0,516331,8676
058093,2729,0,2729,0
058094,904,0,904,0
058096,1271,1,1272,0
058097,9043,1,9044,162
058098,2250,5,2255,9
058099,2727,0,2727,0
058100,2331,1,2332,63
058102,3842,3,3845,10
058104,13230,150,13380,297
058105,2779,0,2779,91
058107,3186,0,3186,11
058110,4734,0,4734,89
058111,24161,6,24167,77
058114,8451,17,8468,90
058115,5406,0,5406,130
058116,13302,6,13308,116
058117,27077,0,27077,118
058118,5924,0,5924,26
058119,136,0,136,35
058120,1,0,1,177
058122,6359,0,6359,101
059001,25098,1,25099,2
059002,968,0,968,0
059003,759,0,759,14
059004,2133,1,2134,1
059006,6888,9,6897,0
059007,17940,0,17940,169
059010,11046,104,11150,47
059011,30150,0,30150,42
059012,1797,10,1807,9
059014,17102,28,17130,0
059015,2941,272,3213,1
059016,1599,0,1599,0
059019,4187,24,4211,7
059020,1788,0,1788,1
059021,3139,0,3139,0
059023,1470,0,1470,1
059024,11037,0,11037,4
059025,7770,0,7770,1
059026,4260,0,4260,21
059027,5436,0,5436,0
059028,8954,0,8954,0
059029,3185,11,3196,0
059030,1686,344,2030,2
059031,2581,0,2581,16
059032,14761,7,14768,41
059033,737,98,835,0
060002,1759,0,1759,26
060003,13258,0,13258,5
060004,3520,0,3520,1
060006,10814,0,10814,42
060008,3784,41,3825,12
060009,1120,0,1120,3
060011,1903,159,2062,1
060012,2195,0,2195,1
060014,2736,1,2737,14
060015,1440,0,1440,0
060017,1560,0,1560,16
060018,3812,0,3812,0
060019,11243,43,11286,27
060020,2487,0,2487,12
060024,8391,0,8391,24
060026,4742,0,4742,6
060028,1220,0,1220,1
060031,4525,0,4525,13
060032,715,1,716,12
060033,10166,0,10166,19
060034,1504,0,1504,0
060036,1973,0,1973,2
060038,23610,4,23614,99
060039,1697,0,1697,2
060040,1358,0,1358,10
060041,1609,0,1609,5
060042,1,0,1,0
060043,8177,3,8180,12
060044,3207,11,3218,14
060045,2178,186,2364,26
060046,3522,0,3522,1
060048,2010,307,2317,0
060049,1390,0,1390,0
060050,1517,0,1517,1
060051,959,116,1075,0
060052,3152,0,3152,2
060053,3428,0,3428,2
060054,732,0,732,1
060055,2311,0,2311,0
060056,4566,21,4587,5
060057,1671,19,1690,6
060058,2618,0,2618,1
060061,974,0,974,0
060062,3624,0,3624,2
060064,2540,27,2567,23
060065,707,0,707,7
060067,1641,4,1645,5
060068,1702,0,1702,110
060069,1243,98,1341,4
060071,3879,0,3879,6
060072,1055,0,1055,0
060074,9822,6,9828,1
060075,1215,15,1230,1
060076,3086,24,3110,13
060077,628,8,636,0
060078,890,82,972,0
060079,4938,1,4939,12
060081,1271,0,1271,2
060083,581,0,581,0
060084,3230,0,3230,0
060085,9763,2,9765,11
060086,536,0,536,2
060087,2227,0,2227,81
060088,720,0,720,0
060089,1795,0,1795,19
060090,1178,0,1178,1
061001,859,0,859,0
061004,3465,0,3465,0
061006,1494,0,1494,0
061011,949,0,949,0
061012,54,0,54,6
061013,4493,35,4528,34
061014,1583,0,1583,0
061015,3531,0,3531,0
061016,2370,0,2370,0
061017,3508,0,3508,10
061021,2160,10,2170,0
061022,22229,4,22233,3
061029,2896,0,2896,0
061030,656,0,656,0
061032,2494,0,2494,7
061033,18,0,18,0
061034,787,0,787,0
061035,1039,1,1040,0
061038,1735,0,1735,0
061039,291,0,291,0
061042,4314,0,4314,0
061043,3156,0,3156,1
061044,1436,0,1436,0
061046,5283,6,5289,6
061047,4805,0,4805,0
061049,12293,30,12323,12
061050,1277,0,1277,0
061051,1802,0,1802,0
061052,14467,16,14483,0
061057,3853,16,3869,0
061058,2523,0,2523,0
061059,1723,0,1723,0
061060,2816,0,2816,0
061061,1168,0,1168,1
061064,357,0,357,0
061065,1275,0,1275,0
061067,2217,0,2217,1
061068,2479,0,2479,0
061069,2064,0,2064,0
061071,297,0,297,0
061073,858,0,858,0
061074,6588,0,6588,43
061075,8472,0,8472,2
061076,1389,1,1390,0
061077,4503,11,4514,80
061080,1368,0,1368,0
061081,4953,0,4953,3
061082,6648,0,6648,0
061085,1946,0,1946,0
061087,5133,12,5145,14
061088,11168,35,11203,7
061089,4304,0,4304,6
061090,2452,15,2467,0
061094,8442,0,8442,10
061096,685,0,685,0
061097,1464,0,1464,0
061098,4062,170,4232,4
061099,5291,19,5310,0
061101,1916,0,1916,0
061102,7617,0,7617,33
062001,5001,70,5071,0
062002,2206,0,2206,0
062003,2356,0,2356,0
062004,2676,2,2678,0
062005,806,0,806,3
062006,761,0,761,0
062007,1513,17,1530,0
062008,17626,0,17626,0
062009,662,17,679,0
062010,1272,0,1272,2
062011,855,0,855,0
062012,849,0,849,0
062013,823,0,823,0
062014,1113,0,1113,0
062015,777,0,777,0
062017,2164,0,2164,0
062018,743,0,743,0
062020,831,0,831,0
062021,1393,0,1393,0
062022,2473,0,2473,0
062023,4978,0,4978,2
062024,1970,0,1970,5
062025,1613,0,1613,0
062026,4332,0,4332,0
062027,1672,0,1672,0
062028,1351,0,1351,0
062029,2806,0,2806,0
062030,2255,0,2255,0
